veh_id,A1A,AB,AC,AD,B1B,BA,BD,BE,CA,CD,CF,CG,DA,DB,DC,DE,DG,DH,EB,ED,EH,FC,FG,FI,GC,GD,GF,GH,GJ,GK,HD,HE,HG,HK,IF,IJ,IL,JG,JI,JK,JL,JM,KG,KH,KJ,KM,LI,LJ,LL1,MJ,MK,MM1
human_334,0.01680672268907563,418.9831932773109,299.0941811637672,897.2493638676845,0.01680672268907563,418.9831932773109,658.0330250990753,658.485527544351,299.0941811637672,418.5974789915967,658.6393659180977,538.7608861726509,897.2493638676845,658.0330250990753,418.5974789915967,418.5974789915967,418.5974789915967,538.7608861726509,658.485527544351,418.5974789915967,418.9831932773109,658.6393659180977,538.4341252699784,778.5491419656786,538.7608861726509,418.5974789915967,538.4341252699784,537.9384449244061,179.47804175665945,778.4083885209712,538.7608861726509,418.9831932773109,537.9384449244061,179.47804175665945,778.5491419656786,538.0151187904968,119.52040000000001,179.47804175665945,538.0151187904968,537.5183585313175,717.3432098765431,717.3432098765431,778.4083885209712,179.47804175665945,537.5183585313175,117.89,119.52040000000001,717.3432098765431,0.011997600479904018,717.3432098765431,119.52040000000001,0.49430113977204554
human_335,0.01680672268907563,418.9831932773109,299.0941811637672,897.2493638676845,0.01680672268907563,418.9831932773109,658.0330250990753,658.485527544351,299.0941811637672,418.5974789915967,658.6393659180977,538.7608861726509,897.2493638676845,658.0330250990753,418.5974789915967,418.5974789915967,418.5974789915967,538.7608861726509,658.485527544351,418.5974789915967,418.9831932773109,658.6393659180977,538.4341252699784,778.5491419656786,538.7608861726509,418.5974789915967,538.4341252699784,537.9384449244061,179.47804175665945,778.4083885209712,538.7608861726509,418.9831932773109,537.9384449244061,179.47804175665945,778.5491419656786,538.0151187904968,119.52040000000001,179.47804175665945,538.0151187904968,537.5183585313175,717.3432098765431,717.3432098765431,778.4083885209712,179.47804175665945,537.5183585313175,117.89,119.52040000000001,717.3432098765431,0.011997600479904018,717.3432098765431,119.52040000000001,0.49430113977204554
human_336,0.01680672268907563,418.9831932773109,299.0941811637672,897.2493638676845,0.01680672268907563,418.9831932773109,658.0330250990753,658.485527544351,299.0941811637672,418.5974789915967,658.6393659180977,538.7608861726509,897.2493638676845,658.0330250990753,418.5974789915967,418.5974789915967,418.5974789915967,538.7608861726509,658.485527544351,418.5974789915967,418.9831932773109,658.6393659180977,538.4341252699784,778.5491419656786,538.7608861726509,418.5974789915967,538.4341252699784,537.9384449244061,179.47804175665945,778.4083885209712,538.7608861726509,418.9831932773109,537.9384449244061,179.47804175665945,778.5491419656786,538.0151187904968,119.52040000000001,179.47804175665945,538.0151187904968,537.5183585313175,717.3432098765431,717.3432098765431,778.4083885209712,179.47804175665945,537.5183585313175,117.89,119.52040000000001,717.3432098765431,0.011997600479904018,717.3432098765431,119.52040000000001,0.49430113977204554
human_337,0.01680672268907563,418.9831932773109,299.0941811637672,897.2493638676845,0.01680672268907563,418.9831932773109,658.0330250990753,658.485527544351,299.0941811637672,418.5974789915967,658.6393659180977,538.7608861726509,897.2493638676845,658.0330250990753,418.5974789915967,418.5974789915967,418.5974789915967,538.7608861726509,658.485527544351,418.5974789915967,418.9831932773109,658.6393659180977,538.4341252699784,778.5491419656786,538.7608861726509,418.5974789915967,538.4341252699784,537.9384449244061,179.47804175665945,778.4083885209712,538.7608861726509,418.9831932773109,537.9384449244061,179.47804175665945,778.5491419656786,538.0151187904968,119.52040000000001,179.47804175665945,538.0151187904968,537.5183585313175,717.3432098765431,717.3432098765431,778.4083885209712,179.47804175665945,537.5183585313175,117.89,119.52040000000001,717.3432098765431,0.011997600479904018,717.3432098765431,119.52040000000001,0.49430113977204554
human_338,0.01680672268907563,418.9831932773109,299.0941811637672,897.2493638676845,0.01680672268907563,418.9831932773109,658.0330250990753,658.485527544351,299.0941811637672,418.5974789915967,658.6393659180977,538.7608861726509,897.2493638676845,658.0330250990753,418.5974789915967,418.5974789915967,418.5974789915967,538.7608861726509,658.485527544351,418.5974789915967,418.9831932773109,658.6393659180977,538.4341252699784,778.5491419656786,538.7608861726509,418.5974789915967,538.4341252699784,537.9384449244061,179.47804175665945,778.4083885209712,538.7608861726509,418.9831932773109,537.9384449244061,179.47804175665945,778.5491419656786,538.0151187904968,119.52040000000001,179.47804175665945,538.0151187904968,537.5183585313175,717.3432098765431,717.3432098765431,778.4083885209712,179.47804175665945,537.5183585313175,117.89,119.52040000000001,717.3432098765431,0.011997600479904018,717.3432098765431,119.52040000000001,0.49430113977204554
human_339,0.01680672268907563,418.9831932773109,299.0941811637672,897.2493638676845,0.01680672268907563,418.9831932773109,658.0330250990753,658.485527544351,299.0941811637672,418.5974789915967,658.6393659180977,538.7608861726509,897.2493638676845,658.0330250990753,418.5974789915967,418.5974789915967,418.5974789915967,538.7608861726509,658.485527544351,418.5974789915967,418.9831932773109,658.6393659180977,538.4341252699784,778.5491419656786,538.7608861726509,418.5974789915967,538.4341252699784,537.9384449244061,179.47804175665945,778.4083885209712,538.7608861726509,418.9831932773109,537.9384449244061,179.47804175665945,778.5491419656786,538.0151187904968,119.52040000000001,179.47804175665945,538.0151187904968,537.5183585313175,717.3432098765431,717.3432098765431,778.4083885209712,179.47804175665945,537.5183585313175,117.89,119.52040000000001,717.3432098765431,0.011997600479904018,717.3432098765431,119.52040000000001,0.49430113977204554
human_340,0.01680672268907563,418.9831932773109,299.0941811637672,897.2493638676845,0.01680672268907563,418.9831932773109,658.0330250990753,658.485527544351,299.0941811637672,418.5974789915967,658.6393659180977,538.7608861726509,897.2493638676845,658.0330250990753,418.5974789915967,418.5974789915967,418.5974789915967,538.7608861726509,658.485527544351,418.5974789915967,418.9831932773109,658.6393659180977,538.4341252699784,778.5491419656786,538.7608861726509,418.5974789915967,538.4341252699784,537.9384449244061,179.47804175665945,778.4083885209712,538.7608861726509,418.9831932773109,537.9384449244061,179.47804175665945,778.5491419656786,538.0151187904968,119.52040000000001,179.47804175665945,538.0151187904968,537.5183585313175,717.3432098765431,717.3432098765431,778.4083885209712,179.47804175665945,537.5183585313175,117.89,119.52040000000001,717.3432098765431,0.011997600479904018,717.3432098765431,119.52040000000001,0.49430113977204554
human_341,0.01680672268907563,418.9831932773109,299.0941811637672,897.2493638676845,0.01680672268907563,418.9831932773109,658.0330250990753,658.485527544351,299.0941811637672,418.5974789915967,658.6393659180977,538.7608861726509,897.2493638676845,658.0330250990753,418.5974789915967,418.5974789915967,418.5974789915967,538.7608861726509,658.485527544351,418.5974789915967,418.9831932773109,658.6393659180977,538.4341252699784,778.5491419656786,538.7608861726509,418.5974789915967,538.4341252699784,537.9384449244061,179.47804175665945,778.4083885209712,538.7608861726509,418.9831932773109,537.9384449244061,179.47804175665945,778.5491419656786,538.0151187904968,119.52040000000001,179.47804175665945,538.0151187904968,537.5183585313175,717.3432098765431,717.3432098765431,778.4083885209712,179.47804175665945,537.5183585313175,117.89,119.52040000000001,717.3432098765431,0.011997600479904018,717.3432098765431,119.52040000000001,0.49430113977204554
human_342,0.01680672268907563,418.9831932773109,299.0941811637672,897.2493638676845,0.01680672268907563,418.9831932773109,658.0330250990753,658.485527544351,299.0941811637672,418.5974789915967,658.6393659180977,538.7608861726509,897.2493638676845,658.0330250990753,418.5974789915967,418.5974789915967,418.5974789915967,538.7608861726509,658.485527544351,418.5974789915967,418.9831932773109,658.6393659180977,538.4341252699784,778.5491419656786,538.7608861726509,418.5974789915967,538.4341252699784,537.9384449244061,179.47804175665945,778.4083885209712,538.7608861726509,418.9831932773109,537.9384449244061,179.47804175665945,778.5491419656786,538.0151187904968,119.52040000000001,179.47804175665945,538.0151187904968,537.5183585313175,717.3432098765431,717.3432098765431,778.4083885209712,179.47804175665945,537.5183585313175,117.89,119.52040000000001,717.3432098765431,0.011997600479904018,717.3432098765431,119.52040000000001,0.49430113977204554
human_343,0.01680672268907563,418.9831932773109,299.0941811637672,897.2493638676845,0.01680672268907563,418.9831932773109,658.0330250990753,658.485527544351,299.0941811637672,418.5974789915967,658.6393659180977,538.7608861726509,897.2493638676845,658.0330250990753,418.5974789915967,418.5974789915967,418.5974789915967,538.7608861726509,658.485527544351,418.5974789915967,418.9831932773109,658.6393659180977,538.4341252699784,778.5491419656786,538.7608861726509,418.5974789915967,538.4341252699784,537.9384449244061,179.47804175665945,778.4083885209712,538.7608861726509,418.9831932773109,537.9384449244061,179.47804175665945,778.5491419656786,538.0151187904968,119.52040000000001,179.47804175665945,538.0151187904968,537.5183585313175,717.3432098765431,717.3432098765431,778.4083885209712,179.47804175665945,537.5183585313175,117.89,119.52040000000001,717.3432098765431,0.011997600479904018,717.3432098765431,119.52040000000001,0.49430113977204554
human_344,0.01680672268907563,418.9831932773109,299.0941811637672,897.2493638676845,0.01680672268907563,418.9831932773109,658.0330250990753,658.485527544351,299.0941811637672,418.5974789915967,658.6393659180977,538.7608861726509,897.2493638676845,658.0330250990753,418.5974789915967,418.5974789915967,418.5974789915967,538.7608861726509,658.485527544351,418.5974789915967,418.9831932773109,658.6393659180977,538.4341252699784,778.5491419656786,538.7608861726509,418.5974789915967,538.4341252699784,537.9384449244061,179.47804175665945,778.4083885209712,538.7608861726509,418.9831932773109,537.9384449244061,179.47804175665945,778.5491419656786,538.0151187904968,119.52040000000001,179.47804175665945,538.0151187904968,537.5183585313175,717.3432098765431,717.3432098765431,778.4083885209712,179.47804175665945,537.5183585313175,117.89,119.52040000000001,717.3432098765431,0.011997600479904018,717.3432098765431,119.52040000000001,0.49430113977204554
human_345,0.01680672268907563,418.9831932773109,299.0941811637672,897.2493638676845,0.01680672268907563,418.9831932773109,658.0330250990753,658.485527544351,299.0941811637672,418.5974789915967,658.6393659180977,538.7608861726509,897.2493638676845,658.0330250990753,418.5974789915967,418.5974789915967,418.5974789915967,538.7608861726509,658.485527544351,418.5974789915967,418.9831932773109,658.6393659180977,538.4341252699784,778.5491419656786,538.7608861726509,418.5974789915967,538.4341252699784,537.9384449244061,179.47804175665945,778.4083885209712,538.7608861726509,418.9831932773109,537.9384449244061,179.47804175665945,778.5491419656786,538.0151187904968,119.52040000000001,179.47804175665945,538.0151187904968,537.5183585313175,717.3432098765431,717.3432098765431,778.4083885209712,179.47804175665945,537.5183585313175,117.89,119.52040000000001,717.3432098765431,0.011997600479904018,717.3432098765431,119.52040000000001,0.49430113977204554
human_346,0.01680672268907563,418.9831932773109,299.0941811637672,897.2493638676845,0.01680672268907563,418.9831932773109,658.0330250990753,658.485527544351,299.0941811637672,418.5974789915967,658.6393659180977,538.7608861726509,897.2493638676845,658.0330250990753,418.5974789915967,418.5974789915967,418.5974789915967,538.7608861726509,658.485527544351,418.5974789915967,418.9831932773109,658.6393659180977,538.4341252699784,778.5491419656786,538.7608861726509,418.5974789915967,538.4341252699784,537.9384449244061,179.47804175665945,778.4083885209712,538.7608861726509,418.9831932773109,537.9384449244061,179.47804175665945,778.5491419656786,538.0151187904968,119.52040000000001,179.47804175665945,538.0151187904968,537.5183585313175,717.3432098765431,717.3432098765431,778.4083885209712,179.47804175665945,537.5183585313175,117.89,119.52040000000001,717.3432098765431,0.011997600479904018,717.3432098765431,119.52040000000001,0.49430113977204554
human_347,0.01680672268907563,418.9831932773109,299.0941811637672,897.2493638676845,0.01680672268907563,418.9831932773109,658.0330250990753,658.485527544351,299.0941811637672,418.5974789915967,658.6393659180977,538.7608861726509,897.2493638676845,658.0330250990753,418.5974789915967,418.5974789915967,418.5974789915967,538.7608861726509,658.485527544351,418.5974789915967,418.9831932773109,658.6393659180977,538.4341252699784,778.5491419656786,538.7608861726509,418.5974789915967,538.4341252699784,537.9384449244061,179.47804175665945,778.4083885209712,538.7608861726509,418.9831932773109,537.9384449244061,179.47804175665945,778.5491419656786,538.0151187904968,119.52040000000001,179.47804175665945,538.0151187904968,537.5183585313175,717.3432098765431,717.3432098765431,778.4083885209712,179.47804175665945,537.5183585313175,117.89,119.52040000000001,717.3432098765431,0.011997600479904018,717.3432098765431,119.52040000000001,0.49430113977204554
human_348,0.01680672268907563,418.9831932773109,299.0941811637672,897.2493638676845,0.01680672268907563,418.9831932773109,658.0330250990753,658.485527544351,299.0941811637672,418.5974789915967,658.6393659180977,538.7608861726509,897.2493638676845,658.0330250990753,418.5974789915967,418.5974789915967,418.5974789915967,538.7608861726509,658.485527544351,418.5974789915967,418.9831932773109,658.6393659180977,538.4341252699784,778.5491419656786,538.7608861726509,418.5974789915967,538.4341252699784,537.9384449244061,179.47804175665945,778.4083885209712,538.7608861726509,418.9831932773109,537.9384449244061,179.47804175665945,778.5491419656786,538.0151187904968,119.52040000000001,179.47804175665945,538.0151187904968,537.5183585313175,717.3432098765431,717.3432098765431,778.4083885209712,179.47804175665945,537.5183585313175,117.89,119.52040000000001,717.3432098765431,0.011997600479904018,717.3432098765431,119.52040000000001,0.49430113977204554
human_349,0.01680672268907563,418.9831932773109,299.0941811637672,897.2493638676845,0.01680672268907563,418.9831932773109,658.0330250990753,658.485527544351,299.0941811637672,418.5974789915967,658.6393659180977,538.7608861726509,897.2493638676845,658.0330250990753,418.5974789915967,418.5974789915967,418.5974789915967,538.7608861726509,658.485527544351,418.5974789915967,418.9831932773109,658.6393659180977,538.4341252699784,778.5491419656786,538.7608861726509,418.5974789915967,538.4341252699784,537.9384449244061,179.47804175665945,778.4083885209712,538.7608861726509,418.9831932773109,537.9384449244061,179.47804175665945,778.5491419656786,538.0151187904968,119.52040000000001,179.47804175665945,538.0151187904968,537.5183585313175,717.3432098765431,717.3432098765431,778.4083885209712,179.47804175665945,537.5183585313175,117.89,119.52040000000001,717.3432098765431,0.011997600479904018,717.3432098765431,119.52040000000001,0.49430113977204554
human_350,0.01680672268907563,418.9831932773109,299.0941811637672,897.2493638676845,0.01680672268907563,418.9831932773109,658.0330250990753,658.485527544351,299.0941811637672,418.5974789915967,658.6393659180977,538.7608861726509,897.2493638676845,658.0330250990753,418.5974789915967,418.5974789915967,418.5974789915967,538.7608861726509,658.485527544351,418.5974789915967,418.9831932773109,658.6393659180977,538.4341252699784,778.5491419656786,538.7608861726509,418.5974789915967,538.4341252699784,537.9384449244061,179.47804175665945,778.4083885209712,538.7608861726509,418.9831932773109,537.9384449244061,179.47804175665945,778.5491419656786,538.0151187904968,119.52040000000001,179.47804175665945,538.0151187904968,537.5183585313175,717.3432098765431,717.3432098765431,778.4083885209712,179.47804175665945,537.5183585313175,117.89,119.52040000000001,717.3432098765431,0.011997600479904018,717.3432098765431,119.52040000000001,0.49430113977204554
human_351,0.01680672268907563,418.9831932773109,299.0941811637672,897.2493638676845,0.01680672268907563,418.9831932773109,658.0330250990753,658.485527544351,299.0941811637672,418.5974789915967,658.6393659180977,538.7608861726509,897.2493638676845,658.0330250990753,418.5974789915967,418.5974789915967,418.5974789915967,538.7608861726509,658.485527544351,418.5974789915967,418.9831932773109,658.6393659180977,538.4341252699784,778.5491419656786,538.7608861726509,418.5974789915967,538.4341252699784,537.9384449244061,179.47804175665945,778.4083885209712,538.7608861726509,418.9831932773109,537.9384449244061,179.47804175665945,778.5491419656786,538.0151187904968,119.52040000000001,179.47804175665945,538.0151187904968,537.5183585313175,717.3432098765431,717.3432098765431,778.4083885209712,179.47804175665945,537.5183585313175,117.89,119.52040000000001,717.3432098765431,0.011997600479904018,717.3432098765431,119.52040000000001,0.49430113977204554
human_352,0.01680672268907563,418.9831932773109,299.0941811637672,897.2493638676845,0.01680672268907563,418.9831932773109,658.0330250990753,658.485527544351,299.0941811637672,418.5974789915967,658.6393659180977,538.7608861726509,897.2493638676845,658.0330250990753,418.5974789915967,418.5974789915967,418.5974789915967,538.7608861726509,658.485527544351,418.5974789915967,418.9831932773109,658.6393659180977,538.4341252699784,778.5491419656786,538.7608861726509,418.5974789915967,538.4341252699784,537.9384449244061,179.47804175665945,778.4083885209712,538.7608861726509,418.9831932773109,537.9384449244061,179.47804175665945,778.5491419656786,538.0151187904968,119.52040000000001,179.47804175665945,538.0151187904968,537.5183585313175,717.3432098765431,717.3432098765431,778.4083885209712,179.47804175665945,537.5183585313175,117.89,119.52040000000001,717.3432098765431,0.011997600479904018,717.3432098765431,119.52040000000001,0.49430113977204554
human_353,0.01680672268907563,418.9831932773109,299.0941811637672,897.2493638676845,0.01680672268907563,418.9831932773109,658.0330250990753,658.485527544351,299.0941811637672,418.5974789915967,658.6393659180977,538.7608861726509,897.2493638676845,658.0330250990753,418.5974789915967,418.5974789915967,418.5974789915967,538.7608861726509,658.485527544351,418.5974789915967,418.9831932773109,658.6393659180977,538.4341252699784,778.5491419656786,538.7608861726509,418.5974789915967,538.4341252699784,537.9384449244061,179.47804175665945,778.4083885209712,538.7608861726509,418.9831932773109,537.9384449244061,179.47804175665945,778.5491419656786,538.0151187904968,119.52040000000001,179.47804175665945,538.0151187904968,537.5183585313175,717.3432098765431,717.3432098765431,778.4083885209712,179.47804175665945,537.5183585313175,117.89,119.52040000000001,717.3432098765431,0.011997600479904018,717.3432098765431,119.52040000000001,0.49430113977204554
human_354,0.01680672268907563,418.9831932773109,299.0941811637672,897.2493638676845,0.01680672268907563,418.9831932773109,658.0330250990753,658.485527544351,299.0941811637672,418.5974789915967,658.6393659180977,538.7608861726509,897.2493638676845,658.0330250990753,418.5974789915967,418.5974789915967,418.5974789915967,538.7608861726509,658.485527544351,418.5974789915967,418.9831932773109,658.6393659180977,538.4341252699784,778.5491419656786,538.7608861726509,418.5974789915967,538.4341252699784,537.9384449244061,179.47804175665945,778.4083885209712,538.7608861726509,418.9831932773109,537.9384449244061,179.47804175665945,778.5491419656786,538.0151187904968,119.52040000000001,179.47804175665945,538.0151187904968,537.5183585313175,717.3432098765431,717.3432098765431,778.4083885209712,179.47804175665945,537.5183585313175,117.89,119.52040000000001,717.3432098765431,0.011997600479904018,717.3432098765431,119.52040000000001,0.49430113977204554
human_355,0.01680672268907563,418.9831932773109,299.0941811637672,897.2493638676845,0.01680672268907563,418.9831932773109,658.0330250990753,658.485527544351,299.0941811637672,418.5974789915967,658.6393659180977,538.7608861726509,897.2493638676845,658.0330250990753,418.5974789915967,418.5974789915967,418.5974789915967,538.7608861726509,658.485527544351,418.5974789915967,418.9831932773109,658.6393659180977,538.4341252699784,778.5491419656786,538.7608861726509,418.5974789915967,538.4341252699784,537.9384449244061,179.47804175665945,778.4083885209712,538.7608861726509,418.9831932773109,537.9384449244061,179.47804175665945,778.5491419656786,538.0151187904968,119.52040000000001,179.47804175665945,538.0151187904968,537.5183585313175,717.3432098765431,717.3432098765431,778.4083885209712,179.47804175665945,537.5183585313175,117.89,119.52040000000001,717.3432098765431,0.011997600479904018,717.3432098765431,119.52040000000001,0.49430113977204554
human_356,0.01680672268907563,418.9831932773109,299.0941811637672,897.2493638676845,0.01680672268907563,418.9831932773109,658.0330250990753,658.485527544351,299.0941811637672,418.5974789915967,658.6393659180977,538.7608861726509,897.2493638676845,658.0330250990753,418.5974789915967,418.5974789915967,418.5974789915967,538.7608861726509,658.485527544351,418.5974789915967,418.9831932773109,658.6393659180977,538.4341252699784,778.5491419656786,538.7608861726509,418.5974789915967,538.4341252699784,537.9384449244061,179.47804175665945,778.4083885209712,538.7608861726509,418.9831932773109,537.9384449244061,179.47804175665945,778.5491419656786,538.0151187904968,119.52040000000001,179.47804175665945,538.0151187904968,537.5183585313175,717.3432098765431,717.3432098765431,778.4083885209712,179.47804175665945,537.5183585313175,117.89,119.52040000000001,717.3432098765431,0.011997600479904018,717.3432098765431,119.52040000000001,0.49430113977204554
human_357,0.01680672268907563,418.9831932773109,299.0941811637672,897.2493638676845,0.01680672268907563,418.9831932773109,658.0330250990753,658.485527544351,299.0941811637672,418.5974789915967,658.6393659180977,538.7608861726509,897.2493638676845,658.0330250990753,418.5974789915967,418.5974789915967,418.5974789915967,538.7608861726509,658.485527544351,418.5974789915967,418.9831932773109,658.6393659180977,538.4341252699784,778.5491419656786,538.7608861726509,418.5974789915967,538.4341252699784,537.9384449244061,179.47804175665945,778.4083885209712,538.7608861726509,418.9831932773109,537.9384449244061,179.47804175665945,778.5491419656786,538.0151187904968,119.52040000000001,179.47804175665945,538.0151187904968,537.5183585313175,717.3432098765431,717.3432098765431,778.4083885209712,179.47804175665945,537.5183585313175,117.89,119.52040000000001,717.3432098765431,0.011997600479904018,717.3432098765431,119.52040000000001,0.49430113977204554
human_358,0.01680672268907563,418.9831932773109,299.0941811637672,897.2493638676845,0.01680672268907563,418.9831932773109,658.0330250990753,658.485527544351,299.0941811637672,418.5974789915967,658.6393659180977,538.7608861726509,897.2493638676845,658.0330250990753,418.5974789915967,418.5974789915967,418.5974789915967,538.7608861726509,658.485527544351,418.5974789915967,418.9831932773109,658.6393659180977,538.4341252699784,778.5491419656786,538.7608861726509,418.5974789915967,538.4341252699784,537.9384449244061,179.47804175665945,778.4083885209712,538.7608861726509,418.9831932773109,537.9384449244061,179.47804175665945,778.5491419656786,538.0151187904968,119.52040000000001,179.47804175665945,538.0151187904968,537.5183585313175,717.3432098765431,717.3432098765431,778.4083885209712,179.47804175665945,537.5183585313175,117.89,119.52040000000001,717.3432098765431,0.011997600479904018,717.3432098765431,119.52040000000001,0.49430113977204554
human_359,0.01680672268907563,418.9831932773109,299.0941811637672,897.2493638676845,0.01680672268907563,418.9831932773109,658.0330250990753,658.485527544351,299.0941811637672,418.5974789915967,658.6393659180977,538.7608861726509,897.2493638676845,658.0330250990753,418.5974789915967,418.5974789915967,418.5974789915967,538.7608861726509,658.485527544351,418.5974789915967,418.9831932773109,658.6393659180977,538.4341252699784,778.5491419656786,538.7608861726509,418.5974789915967,538.4341252699784,537.9384449244061,179.47804175665945,778.4083885209712,538.7608861726509,418.9831932773109,537.9384449244061,179.47804175665945,778.5491419656786,538.0151187904968,119.52040000000001,179.47804175665945,538.0151187904968,537.5183585313175,717.3432098765431,717.3432098765431,778.4083885209712,179.47804175665945,537.5183585313175,117.89,119.52040000000001,717.3432098765431,0.011997600479904018,717.3432098765431,119.52040000000001,0.49430113977204554
human_360,0.01680672268907563,418.9831932773109,299.0941811637672,897.2493638676845,0.01680672268907563,418.9831932773109,658.0330250990753,658.485527544351,299.0941811637672,418.5974789915967,658.6393659180977,538.7608861726509,897.2493638676845,658.0330250990753,418.5974789915967,418.5974789915967,418.5974789915967,538.7608861726509,658.485527544351,418.5974789915967,418.9831932773109,658.6393659180977,538.4341252699784,778.5491419656786,538.7608861726509,418.5974789915967,538.4341252699784,537.9384449244061,179.47804175665945,778.4083885209712,538.7608861726509,418.9831932773109,537.9384449244061,179.47804175665945,778.5491419656786,538.0151187904968,119.52040000000001,179.47804175665945,538.0151187904968,537.5183585313175,717.3432098765431,717.3432098765431,778.4083885209712,179.47804175665945,537.5183585313175,117.89,119.52040000000001,717.3432098765431,0.011997600479904018,717.3432098765431,119.52040000000001,0.49430113977204554
human_361,0.01680672268907563,418.9831932773109,299.0941811637672,897.2493638676845,0.01680672268907563,418.9831932773109,658.0330250990753,658.485527544351,299.0941811637672,418.5974789915967,658.6393659180977,538.7608861726509,897.2493638676845,658.0330250990753,418.5974789915967,418.5974789915967,418.5974789915967,538.7608861726509,658.485527544351,418.5974789915967,418.9831932773109,658.6393659180977,538.4341252699784,778.5491419656786,538.7608861726509,418.5974789915967,538.4341252699784,537.9384449244061,179.47804175665945,778.4083885209712,538.7608861726509,418.9831932773109,537.9384449244061,179.47804175665945,778.5491419656786,538.0151187904968,119.52040000000001,179.47804175665945,538.0151187904968,537.5183585313175,717.3432098765431,717.3432098765431,778.4083885209712,179.47804175665945,537.5183585313175,117.89,119.52040000000001,717.3432098765431,0.011997600479904018,717.3432098765431,119.52040000000001,0.49430113977204554
human_362,0.01680672268907563,418.9831932773109,299.0941811637672,897.2493638676845,0.01680672268907563,418.9831932773109,658.0330250990753,658.485527544351,299.0941811637672,418.5974789915967,658.6393659180977,538.7608861726509,897.2493638676845,658.0330250990753,418.5974789915967,418.5974789915967,418.5974789915967,538.7608861726509,658.485527544351,418.5974789915967,418.9831932773109,658.6393659180977,538.4341252699784,778.5491419656786,538.7608861726509,418.5974789915967,538.4341252699784,537.9384449244061,179.47804175665945,778.4083885209712,538.7608861726509,418.9831932773109,537.9384449244061,179.47804175665945,778.5491419656786,538.0151187904968,119.52040000000001,179.47804175665945,538.0151187904968,537.5183585313175,717.3432098765431,717.3432098765431,778.4083885209712,179.47804175665945,537.5183585313175,117.89,119.52040000000001,717.3432098765431,0.011997600479904018,717.3432098765431,119.52040000000001,0.49430113977204554
human_363,0.01680672268907563,418.9831932773109,299.0941811637672,897.2493638676845,0.01680672268907563,418.9831932773109,658.0330250990753,658.485527544351,299.0941811637672,418.5974789915967,658.6393659180977,538.7608861726509,897.2493638676845,658.0330250990753,418.5974789915967,418.5974789915967,418.5974789915967,538.7608861726509,658.485527544351,418.5974789915967,418.9831932773109,658.6393659180977,538.4341252699784,778.5491419656786,538.7608861726509,418.5974789915967,538.4341252699784,537.9384449244061,179.47804175665945,778.4083885209712,538.7608861726509,418.9831932773109,537.9384449244061,179.47804175665945,778.5491419656786,538.0151187904968,119.52040000000001,179.47804175665945,538.0151187904968,537.5183585313175,717.3432098765431,717.3432098765431,778.4083885209712,179.47804175665945,537.5183585313175,117.89,119.52040000000001,717.3432098765431,0.011997600479904018,717.3432098765431,119.52040000000001,0.49430113977204554
human_364,0.01680672268907563,418.9831932773109,299.0941811637672,897.2493638676845,0.01680672268907563,418.9831932773109,658.0330250990753,658.485527544351,299.0941811637672,418.5974789915967,658.6393659180977,538.7608861726509,897.2493638676845,658.0330250990753,418.5974789915967,418.5974789915967,418.5974789915967,538.7608861726509,658.485527544351,418.5974789915967,418.9831932773109,658.6393659180977,538.4341252699784,778.5491419656786,538.7608861726509,418.5974789915967,538.4341252699784,537.9384449244061,179.47804175665945,778.4083885209712,538.7608861726509,418.9831932773109,537.9384449244061,179.47804175665945,778.5491419656786,538.0151187904968,119.52040000000001,179.47804175665945,538.0151187904968,537.5183585313175,717.3432098765431,717.3432098765431,778.4083885209712,179.47804175665945,537.5183585313175,117.89,119.52040000000001,717.3432098765431,0.011997600479904018,717.3432098765431,119.52040000000001,0.49430113977204554
human_365,0.01680672268907563,418.9831932773109,299.0941811637672,897.2493638676845,0.01680672268907563,418.9831932773109,658.0330250990753,658.485527544351,299.0941811637672,418.5974789915967,658.6393659180977,538.7608861726509,897.2493638676845,658.0330250990753,418.5974789915967,418.5974789915967,418.5974789915967,538.7608861726509,658.485527544351,418.5974789915967,418.9831932773109,658.6393659180977,538.4341252699784,778.5491419656786,538.7608861726509,418.5974789915967,538.4341252699784,537.9384449244061,179.47804175665945,778.4083885209712,538.7608861726509,418.9831932773109,537.9384449244061,179.47804175665945,778.5491419656786,538.0151187904968,119.52040000000001,179.47804175665945,538.0151187904968,537.5183585313175,717.3432098765431,717.3432098765431,778.4083885209712,179.47804175665945,537.5183585313175,117.89,119.52040000000001,717.3432098765431,0.011997600479904018,717.3432098765431,119.52040000000001,0.49430113977204554
human_366,0.01680672268907563,418.9831932773109,299.0941811637672,897.2493638676845,0.01680672268907563,418.9831932773109,658.0330250990753,658.485527544351,299.0941811637672,418.5974789915967,658.6393659180977,538.7608861726509,897.2493638676845,658.0330250990753,418.5974789915967,418.5974789915967,418.5974789915967,538.7608861726509,658.485527544351,418.5974789915967,418.9831932773109,658.6393659180977,538.4341252699784,778.5491419656786,538.7608861726509,418.5974789915967,538.4341252699784,537.9384449244061,179.47804175665945,778.4083885209712,538.7608861726509,418.9831932773109,537.9384449244061,179.47804175665945,778.5491419656786,538.0151187904968,119.52040000000001,179.47804175665945,538.0151187904968,537.5183585313175,717.3432098765431,717.3432098765431,778.4083885209712,179.47804175665945,537.5183585313175,117.89,119.52040000000001,717.3432098765431,0.011997600479904018,717.3432098765431,119.52040000000001,0.49430113977204554
